model,string_conversions,feat_types,dataset,offsets,nfeat,accuracy,precision,recall,f1_score,auc_roc,mcc
lgbm,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(3,)",30,0.7064011379800854,0.5977877188171307,0.5516483516483517,0.5660280177371632,0.7540109890109891,0.35268789176054804
lgbm,"('conform',)","('mat', 'protvec')",10-folds cv,"(1, 2)",198,0.7090327169274537,0.5891864018334606,0.5538461538461539,0.5655446904142557,0.7752847985347986,0.3537897637291379
lgbm,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(3,)",405,0.7195590327169274,0.6316269841269841,0.5230769230769232,0.5653599620990926,0.7628470695970697,0.3711727391282861
lgbm,"('conform', 'hydro')","('counts', 'protvec')",10-folds cv,"(1,)",412,0.7171408250355619,0.6288213175713175,0.531868131868132,0.5652944826288154,0.7789148351648352,0.371075198682369
lgbm,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(3,)",154,0.7007823613086771,0.5885664335664336,0.5538461538461539,0.5652545196738744,0.7538910256410257,0.3442926973582426
lgbm,"('conform', 'hydro')","('tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",430,0.7144381223328591,0.614628002716238,0.5401098901098902,0.5652484569519922,0.7799148351648352,0.3652264049705652
lgbm,"('hydro',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 2)",355,0.7090327169274538,0.6063591963591963,0.5395604395604396,0.5650507415844748,0.7737893772893772,0.3547877204266522
lgbm,"('conform', 'hydro')","('mat', 'protvec')",10-folds cv,"(3,)",474,0.7040540540540541,0.5939048378522063,0.5554945054945054,0.5650142909314573,0.776521978021978,0.3518111060985264
lgbm,"('hydro',)","('mat',)",10-folds cv,"(3,)",25,0.6956614509246087,0.5869981325863678,0.5598901098901099,0.5649439685107336,0.7676043956043955,0.3393495055826892
lgbm,"('no_reduction', 'hydro')","('mat', 'tfeat', 'protvec')",10-folds cv,"(2,)",785,0.7118065433854908,0.5841575091575091,0.5675824175824176,0.5645697466477866,0.8120924908424909,0.35971274772762557
lgbm,"('conform', 'hydro')","('counts',)",10-folds cv,"(1,)",12,0.70099573257468,0.5910431235431235,0.5510989010989011,0.5642328042328042,0.7386419413919414,0.3433181729477188
lgbm,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1,)",161,0.7115220483641538,0.6014097014097013,0.5390109890109891,0.5638803772716816,0.7657087912087912,0.35582521322689054
lgbm,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 3)",205,0.7008534850640114,0.5783314234784822,0.560989010989011,0.5638459012252115,0.7588800366300366,0.3429459875777384
lgbm,"('hydro',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",365,0.7118065433854909,0.6152025752025752,0.5247252747252747,0.5626116862203819,0.7739734432234433,0.35594893829601754
lgbm,"('conform', 'hydro')","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",580,0.7064011379800854,0.6131997607655502,0.5379120879120879,0.5623962531721152,0.7853644688644688,0.3550073650961164
lgbm,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",208,0.7008534850640114,0.581993006993007,0.5543956043956044,0.5616271595581941,0.7642408424908425,0.34135811041029457
lgbm,"('hydro',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",390,0.7142247510668563,0.6205432067932068,0.5247252747252746,0.5614007007485269,0.7807747252747255,0.3615295411247328
lgbm,"('conform',)","('mat', 'protvec')",10-folds cv,"(1,)",149,0.7036273115220484,0.5954112554112554,0.5384615384615385,0.5610020703933748,0.7764267399267399,0.34413873116989085
lgbm,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",65,0.6903982930298719,0.5840566734606982,0.5604395604395604,0.5608807858807857,0.7418205128205129,0.3327600199809236
lgbm,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",117,0.7034850640113799,0.5893974407944996,0.5467032967032968,0.5607832512315272,0.7654624542124543,0.3452551127137245
lgbm,"('conform',)","('counts', 'mat')",10-folds cv,"(1, 2, 3)",154,0.6906827880512091,0.5738154819037172,0.5615384615384615,0.5604647286424139,0.7670622710622711,0.32950482209465803
lgbm,"('conform', 'hydro')","('counts', 'mat', 'protvec')",10-folds cv,"(2, 3)",560,0.701280227596017,0.5862733100233102,0.5478021978021977,0.5604019022234914,0.7791135531135532,0.3410978016623434
lgbm,"('conform', 'hydro')","('mat', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",568,0.7120910384068277,0.6165169552669554,0.5318681318681318,0.5602516923356503,0.7617811355311355,0.35991430601698937
lgbm,"('conform',)","('counts', 'mat')",10-folds cv,"(2, 3)",105,0.7091749644381222,0.6075757575757577,0.5324175824175824,0.5602013204187116,0.7696648351648352,0.3535360081374174
lgbm,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 3)",115,0.7036984352773826,0.5853302987861811,0.55989010989011,0.5601148295289369,0.7563223443223444,0.3488786016755517
lgbm,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(1,)",30,0.6955192034139404,0.571192092221504,0.567032967032967,0.559668382477713,0.7375659340659342,0.33704918617110846
lgbm,"('hydro',)","('mat',)",10-folds cv,"(2, 3)",50,0.6928876244665718,0.5636962925275619,0.5741758241758241,0.5595016581647017,0.7539120879120879,0.3336207643562302
lgbm,"('conform', 'hydro')","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",568,0.7172830725462305,0.628649536737772,0.5186813186813186,0.5590395112134241,0.7899615384615386,0.36707423054087174
lgbm,"('hydro',)","('mat', 'protvec')",10-folds cv,"(1,)",325,0.7120199146514936,0.6047975553857906,0.5340659340659341,0.5587104377104377,0.7707115384615385,0.3569414780746105
lgbm,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",215,0.706045519203414,0.5969551282051283,0.5390109890109891,0.5586899335325122,0.7706849816849817,0.34836380452972854
lgbm,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",208,0.7088904694167851,0.6072688422688423,0.5241758241758241,0.5583143635752332,0.7738882783882784,0.3497477596334979
lgbm,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",215,0.7034139402560455,0.5882517482517482,0.5384615384615384,0.5582507122507121,0.7722097069597069,0.3410516154449461
