model,string_conversions,feat_types,dataset,offsets,nfeat,accuracy,precision,recall,f1_score,auc_roc,mcc
rf,"('no_reduction',)","('counts', 'tfeat')",10-folds cv,"(2,)",25,0.756827880512091,0.6931845931845932,0.5532967032967033,0.6090570299265952,0.8425723443223443,0.44817230699051064
rf,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",945,0.7621621621621621,0.7351839826839828,0.5307692307692308,0.6085926247665376,0.8400320512820512,0.4632732264764849
rf,"('conform', 'no_reduction', 'hydro')","('mat',)",10-folds cv,"(2,)",474,0.7727596017069701,0.7650074925074926,0.5175824175824176,0.6080339738234475,0.8413832417582416,0.48320264397393276
rf,"('no_reduction',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 3)",870,0.7593883357041251,0.7438693251193251,0.537912087912088,0.6076692679301374,0.8663928571428572,0.46558238043426653
rf,"('conform', 'no_reduction')","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",1527,0.7569701280227596,0.7147619047619048,0.5472527472527473,0.6071663508904888,0.8487568681318681,0.4551178773469561
rf,"('conform', 'no_reduction', 'hydro')","('mat',)",10-folds cv,"(1,)",474,0.7725462304409672,0.7683694083694085,0.5148351648351649,0.6070249665083424,0.8719615384615385,0.48221521014069013
rf,"('conform', 'no_reduction')","('tfeat', 'protvec')",10-folds cv,"(2, 3)",170,0.7650782361308677,0.7244139194139194,0.5478021978021979,0.6069557897818768,0.8333223443223444,0.4684633913728023
rf,"('no_reduction',)","('mat',)",10-folds cv,"(3,)",400,0.7753911806543384,0.7622466422466423,0.523076923076923,0.6065989641692966,0.8496057692307692,0.48617187796132966
rf,"('no_reduction',)","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",35,0.7541251778093884,0.7081729381729381,0.537912087912088,0.6065729343120648,0.828706043956044,0.4456402038177595
rf,"('no_reduction',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(2,)",455,0.7622332859174964,0.7441083916083916,0.5225274725274724,0.6060348441286657,0.8497266483516484,0.4634383612087774
rf,"('conform', 'no_reduction')","('counts', 'mat', 'protvec')",10-folds cv,"(1, 2, 3)",1524,0.7649359886201992,0.739069819069819,0.5335164835164835,0.6059713249713249,0.8518960622710623,0.469903111744327
rf,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1,)",35,0.7352773826458037,0.6392901542901542,0.5895604395604396,0.6059557454040213,0.7958021978021979,0.4151528462355918
rf,"('conform', 'no_reduction')","('mat', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",1068,0.7647226173541963,0.7616575091575092,0.5247252747252749,0.604716957760436,0.8185105311355312,0.4740530030784972
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1,)",47,0.7462304409672831,0.663992673992674,0.5692307692307692,0.6044592099554618,0.8197069597069598,0.43067693406655005
rf,"('no_reduction', 'hydro')","('mat',)",10-folds cv,"(1, 3)",850,0.7673541963015648,0.7679811854811855,0.517032967032967,0.6032062055591466,0.8650902014652015,0.4770165128219725
rf,"('no_reduction',)","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",425,0.7621621621621621,0.7512712287712289,0.5164835164835165,0.6029510565711937,0.8579166666666665,0.4649237448216871
rf,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 3)",945,0.7623044096728308,0.7428213453213452,0.5252747252747253,0.6025953531170922,0.8507010073260073,0.46455393076560264
rf,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(3,)",636,0.7621621621621623,0.7386655011655011,0.5241758241758243,0.6025531634227286,0.8293800366300367,0.4630798340725685
rf,"('no_reduction',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",1285,0.7699857752489331,0.8064227439227439,0.5010989010989011,0.6014892526746074,0.8797046703296705,0.4896206446929295
rf,"('no_reduction',)","('mat', 'protvec')",10-folds cv,"(1,)",450,0.7674253200568991,0.7759343434343434,0.5087912087912089,0.601292787304229,0.8603324175824175,0.4773780389937108
rf,"('conform', 'hydro')","('mat',)",10-folds cv,"(1, 3)",148,0.7461593172119487,0.6983043345543345,0.5467032967032968,0.6008618598348734,0.8329963369963369,0.43698544351951235
rf,"('conform', 'no_reduction')","('counts', 'tfeat', 'protvec')",10-folds cv,"(2,)",187,0.74900426742532,0.6857486957486958,0.5456043956043957,0.6008208740562564,0.8277307692307694,0.43395352444523877
rf,"('conform', 'no_reduction', 'hydro')","('mat',)",10-folds cv,"(2, 3)",948,0.7674964438122333,0.7754273504273503,0.5170329670329671,0.6006154200067243,0.8422394688644689,0.4796355736941404
rf,"('conform', 'no_reduction')","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",197,0.7542674253200568,0.7090583028083028,0.5467032967032966,0.6003978645539445,0.8226410256410258,0.4502081201699856
rf,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2, 3)",1404,0.7649359886201992,0.7518956043956043,0.5170329670329671,0.6001623398447354,0.8524079670329672,0.46877281534007953
rf,"('conform', 'no_reduction', 'hydro')","('mat',)",10-folds cv,"(1, 3)",948,0.7753911806543387,0.7824725274725275,0.5093406593406593,0.600128933444723,0.8615242673992676,0.489727367310152
rf,"('conform', 'no_reduction')","('counts', 'mat')",10-folds cv,"(1, 3)",925,0.7567567567567568,0.6950230325230324,0.5384615384615384,0.5993965326139239,0.8662774725274727,0.44407187028142336
rf,"('no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 2)",870,0.7674964438122333,0.7889160839160839,0.5087912087912086,0.5993786933466568,0.8614560439560439,0.481685000492157
rf,"('conform', 'no_reduction')","('mat', 'protvec')",10-folds cv,"(1, 2, 3)",1497,0.7618065433854907,0.7732700632700633,0.5159340659340661,0.5984150547308442,0.8390206043956043,0.47184281969182845
rf,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",1377,0.7702702702702702,0.7730136530136529,0.5093406593406593,0.5981223953603816,0.8452568681318681,0.4796111832909851
rf,"('conform',)","('counts', 'mat')",10-folds cv,"(1,)",56,0.7381934566145093,0.6634697981756805,0.5675824175824176,0.5980197689173845,0.7872005494505494,0.421114862306678
rf,"('no_reduction',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",830,0.762091038406828,0.7425940725940727,0.5098901098901099,0.5978068079898743,0.8568502747252748,0.45984203669677487
rf,"('conform', 'no_reduction')","('mat', 'protvec')",10-folds cv,"(1, 2)",1048,0.7596017069701281,0.731576479076479,0.5236263736263737,0.5976410059979854,0.8519175824175823,0.4567588233142308
rf,"('conform', 'no_reduction')","('tfeat', 'protvec')",10-folds cv,"(1,)",160,0.7566856330014223,0.72984126984127,0.5313186813186813,0.597612984348564,0.8283576007326008,0.45605921117356163
rf,"('no_reduction',)","('mat',)",10-folds cv,"(2,)",400,0.7700568990042674,0.7895238095238095,0.5021978021978022,0.5975111248512783,0.84166163003663,0.48352510812093624
rf,"('no_reduction',)","('tfeat', 'protvec')",10-folds cv,"(1, 2)",60,0.7515647226173542,0.7197222222222222,0.5302197802197802,0.5974299008781767,0.8418429487179487,0.4449702015996495
rf,"('conform', 'no_reduction')","('tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",180,0.7568990042674252,0.736461038961039,0.5241758241758242,0.5969724478420131,0.8185654761904763,0.4561928712269595
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat', 'protvec')",10-folds cv,"(3,)",497,0.7570412517780939,0.7315190365190365,0.5175824175824176,0.5967392350001046,0.8275535714285714,0.45222894466166713
rf,"('conform', 'no_reduction')","('mat', 'tfeat', 'protvec')",10-folds cv,"(3,)",609,0.7568990042674253,0.7138003663003663,0.5390109890109891,0.5964733196931571,0.836510989010989,0.4527406325727104
rf,"('no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 2)",45,0.7461593172119488,0.6916550116550118,0.5302197802197803,0.5957773386034256,0.8391405677655678,0.4271179683974481
rf,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 3)",65,0.7487197724039829,0.6855661005661006,0.551098901098901,0.595753663003663,0.808072802197802,0.4355548958877725
rf,"('conform', 'no_reduction')","('counts', 'tfeat')",10-folds cv,"(1,)",37,0.7356330014224751,0.6451387501387502,0.5620879120879121,0.5956968056098491,0.7919340659340659,0.4082206818192312
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",512,0.7595305832147936,0.7393822843822844,0.5181318681318682,0.5950073610599927,0.817,0.4577325721734029
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'protvec')",10-folds cv,"(1, 2, 3)",1904,0.7596728307254621,0.7528021978021978,0.5164835164835165,0.5948552149604781,0.8252930402930401,0.4623276082359184
rf,"('conform',)","('mat',)",10-folds cv,"(1, 3)",98,0.7516358463726884,0.704345238095238,0.5395604395604396,0.5946209977717908,0.8160869963369963,0.4433121808250008
rf,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(1, 3)",918,0.7596728307254622,0.7401554001554003,0.5175824175824175,0.5940239518935171,0.8597504578754578,0.4571099302976699
rf,"('conform', 'no_reduction')","('mat',)",10-folds cv,"(1, 3)",898,0.7701991465149362,0.795,0.493956043956044,0.5938915318838592,0.8743534798534798,0.4822789787080038
rf,"('conform', 'no_reduction')","('mat',)",10-folds cv,"(2, 3)",898,0.770199146514936,0.7901626151626152,0.4950549450549451,0.5934464680909695,0.8470041208791208,0.48127291847667764
rf,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(2, 3)",978,0.7596728307254623,0.7446253746253747,0.517032967032967,0.5934051808757691,0.8357577838827839,0.45801159832299343
rf,"('no_reduction',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",1265,0.7700568990042675,0.793051948051948,0.5016483516483516,0.5933378638904954,0.86617673992674,0.4828153904887766
rf,"('no_reduction',)","('counts', 'tfeat')",10-folds cv,"(1, 2)",30,0.7487908961593173,0.7075582750582751,0.5175824175824175,0.592199250025337,0.8471085164835166,0.433101501475751
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 3)",62,0.7491465149359885,0.6980894105894105,0.5324175824175824,0.5918306543254069,0.8239734432234431,0.43503639651494447
rf,"('conform', 'no_reduction')","('tfeat', 'protvec')",10-folds cv,"(1, 2)",170,0.7621621621621623,0.7350649350649351,0.5087912087912088,0.5912334682860998,0.8403992673992674,0.4557884729744289
rf,"('no_reduction', 'hydro')","('counts', 'mat', 'protvec')",10-folds cv,"(2, 3)",1225,0.7621621621621621,0.7556943056943057,0.5010989010989011,0.5912095545779756,0.8354033882783882,0.46107871173255494
rf,"('no_reduction',)","('counts', 'tfeat')",10-folds cv,"(1, 3)",30,0.7408961593172119,0.6725757575757576,0.5401098901098901,0.5910403773582183,0.8222435897435899,0.41798716376911893
rf,"('conform', 'no_reduction')","('counts', 'tfeat')",10-folds cv,"(2,)",37,0.7409672830725461,0.6607980255039079,0.5543956043956044,0.5903891386780586,0.8142261904761906,0.41918696378541964
rf,"('conform', 'no_reduction')","('mat',)",10-folds cv,"(1, 2)",898,0.7778805120910384,0.868095238095238,0.4708791208791208,0.5902752886051446,0.866246794871795,0.509965262657017
rf,"('conform', 'no_reduction')","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",197,0.756543385490754,0.7392155067155068,0.5236263736263737,0.590129496801161,0.8281268315018314,0.4560089961097532
rf,"('hydro',)","('counts', 'mat')",10-folds cv,"(1, 3)",55,0.7355618776671408,0.6534920634920635,0.5593406593406594,0.5894026806526806,0.813673076923077,0.41119109363877493
rf,"('conform', 'no_reduction')","('counts', 'tfeat', 'protvec')",10-folds cv,"(1,)",187,0.7544807965860597,0.6965384615384616,0.5335164835164835,0.5892294581425016,0.8280315934065934,0.44105805354424277
rf,"('conform', 'no_reduction')","('mat', 'protvec')",10-folds cv,"(3,)",599,0.7592460881934565,0.7273260073260074,0.5082417582417583,0.5891682150377802,0.8565778388278387,0.4495929251429568
rf,"('no_reduction', 'hydro')","('mat', 'protvec')",10-folds cv,"(1, 2, 3)",1625,0.7568990042674253,0.7339468864468863,0.5087912087912088,0.5890379279166463,0.8246346153846155,0.44905713195394464
rf,"('conform', 'no_reduction')","('counts', 'tfeat', 'protvec')",10-folds cv,"(3,)",187,0.7491465149359885,0.712481684981685,0.5175824175824176,0.5889714922758402,0.8281387362637362,0.43483742763380695
rf,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(2,)",405,0.7673541963015648,0.7945923520923521,0.48571428571428577,0.5889320051928748,0.8415938644688644,0.47621397781295444
rf,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",1917,0.7542674253200569,0.7197802197802197,0.517032967032967,0.5889083280537553,0.8286172161172163,0.444080995360998
rf,"('no_reduction', 'hydro')","('counts', 'mat', 'protvec')",10-folds cv,"(1, 2)",1225,0.7647937411095305,0.7737626262626263,0.5016483516483516,0.5887468170676566,0.8284922161172161,0.4712078153730044
rf,"('no_reduction', 'hydro')","('mat',)",10-folds cv,"(2,)",425,0.7621621621621621,0.762948717948718,0.4956043956043956,0.5887448300491778,0.8498264652014651,0.4623588220513885
rf,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 2, 3)",234,0.7461593172119488,0.7072108447108448,0.517032967032967,0.5886913086913087,0.829621336996337,0.42944172926884433
rf,"('conform', 'no_reduction')","('protvec',)",10-folds cv,"(1,)",150,0.7461593172119487,0.6964538239538239,0.5285714285714287,0.5885382534296761,0.818047619047619,0.42865982186453505
rf,"('conform', 'no_reduction')","('counts', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",197,0.7436699857752489,0.6910020535020536,0.5252747252747253,0.5883495522191174,0.8226936813186814,0.4235212770689677
rf,"('no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",460,0.7566856330014227,0.7154526029526029,0.5159340659340659,0.5881956153855468,0.8438777472527473,0.44394000359522
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",521,0.7621621621621623,0.7336355311355311,0.5087912087912088,0.5872307692307692,0.8309020146520147,0.4550829533119253
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",1010,0.7489331436699858,0.7082486957486959,0.5241758241758243,0.5860014800014801,0.8449285714285715,0.4357675207902184
rf,"('conform', 'no_reduction')","('tfeat', 'protvec')",10-folds cv,"(3,)",160,0.7487908961593172,0.7093094405594406,0.5159340659340659,0.5856798205608275,0.8289876373626374,0.4330034558745578
rf,"('no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(2,)",435,0.7620199146514937,0.7635886335886336,0.48681318681318686,0.585267268962921,0.8193507326007327,0.4599538360392139
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'protvec')",10-folds cv,"(1,)",956,0.7650071123755333,0.7395165945165947,0.5104395604395604,0.58504489433282,0.8360595238095238,0.4609678845261412
rf,"('no_reduction',)","('mat',)",10-folds cv,"(1, 2, 3)",1200,0.7594594594594595,0.751953601953602,0.5021978021978021,0.5838327131805393,0.8580416666666668,0.45717386091222617
rf,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 3)",160,0.7408961593172119,0.6739880952380952,0.5384615384615384,0.5837174666634937,0.8291204212454213,0.41860320692294656
rf,"('no_reduction', 'hydro')","('mat', 'protvec')",10-folds cv,"(1, 3)",1200,0.7594594594594595,0.7431240981240982,0.5027472527472527,0.5835922576448892,0.8314015567765567,0.45373323941106525
rf,"('no_reduction', 'hydro')","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",1245,0.7620199146514935,0.7735897435897436,0.4934065934065933,0.5834726168822278,0.831510989010989,0.4651206224511307
rf,"('no_reduction', 'hydro')","('counts', 'mat', 'protvec')",10-folds cv,"(1, 3)",1225,0.7567567567567568,0.7290959040959041,0.5021978021978022,0.5832767956681001,0.8332472527472528,0.4456303789246161
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(2,)",47,0.7302275960170697,0.6482342657342657,0.5379120879120879,0.5831394302848576,0.8092403846153846,0.39460618904468114
rf,"('conform', 'no_reduction', 'hydro')","('mat',)",10-folds cv,"(1, 2)",948,0.7593883357041251,0.7453499278499278,0.4873626373626374,0.5830822510822511,0.8503511904761905,0.4501603630649222
rf,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",1428,0.7544096728307255,0.737912087912088,0.4945054945054945,0.5829022105109062,0.8396190476190476,0.4431904916899315
rf,"('conform', 'hydro')","('mat',)",10-folds cv,"(3,)",74,0.7382645803698435,0.6893353868353869,0.5313186813186814,0.582779532443148,0.8202037545787546,0.4184738970756177
rf,"('conform', 'no_reduction')","('tfeat', 'protvec')",10-folds cv,"(1, 3)",170,0.7490753911806542,0.7082142857142858,0.5098901098901099,0.5827700447700448,0.8371570512820513,0.431048013920866
rf,"('conform', 'no_reduction')","('counts', 'mat', 'protvec')",10-folds cv,"(1,)",626,0.7514935988620198,0.7472693972693973,0.5021978021978022,0.5827538528087727,0.836643315018315,0.44533086957624646
rf,"('conform', 'hydro')","('counts', 'mat', 'protvec')",10-folds cv,"(2, 3)",560,0.7566856330014224,0.7434632034632034,0.4950549450549451,0.5826022026960243,0.8061057692307692,0.44874872659087767
rf,"('conform', 'no_reduction')","('mat',)",10-folds cv,"(2,)",449,0.767425320056899,0.7945165945165945,0.47252747252747246,0.5822462678435218,0.8353461538461537,0.47290715630221786
rf,"('no_reduction', 'hydro')","('mat',)",10-folds cv,"(1,)",425,0.7539118065433854,0.7407162282162283,0.49340659340659343,0.5821447240783626,0.874820054945055,0.4435350370146514
rf,"('conform', 'no_reduction', 'hydro')","('mat', 'protvec')",10-folds cv,"(1, 2, 3)",1872,0.7595305832147937,0.7535897435897436,0.4967032967032967,0.5820047839269806,0.8358003663003662,0.45607753946792434
rf,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat', 'protvec')",10-folds cv,"(3,)",939,0.7486486486486487,0.7303707403707402,0.49340659340659343,0.5818902691511385,0.8187165750915751,0.433611140676508
rf,"('no_reduction', 'hydro')","('mat', 'protvec')",10-folds cv,"(1,)",775,0.7513513513513514,0.7307323232323232,0.5016483516483516,0.5817702101330289,0.8157623626373626,0.439762313874372
rf,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",65,0.7379800853485065,0.6684532134532135,0.5236263736263737,0.5812744421440073,0.7744487179487178,0.40698531324091985
rf,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(2, 3)",918,0.7673541963015648,0.7740082140082141,0.48681318681318686,0.581166075724428,0.8363736263736262,0.4696205434231079
rf,"('conform',)","('counts', 'mat')",10-folds cv,"(2,)",56,0.7330725462304409,0.6401881451881453,0.539010989010989,0.5811543271543271,0.7878095238095238,0.3953472422716663
rf,"('conform', 'no_reduction')","('mat', 'tfeat', 'protvec')",10-folds cv,"(2,)",609,0.7569701280227596,0.7351948051948052,0.5021978021978022,0.580366115643477,0.844245421245421,0.4475770935796903
rf,"('conform', 'no_reduction')","('counts', 'tfeat')",10-folds cv,"(3,)",37,0.7359174964438122,0.6589321789321789,0.5401098901098901,0.5795894922307966,0.811654304029304,0.4077543812600547
rf,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(3,)",405,0.7593883357041251,0.7218065268065269,0.5071428571428571,0.5794534561124951,0.8416039377289376,0.4455438376421883
rf,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",180,0.7250355618776672,0.6412354312354313,0.5450549450549451,0.5791638445343172,0.8055164835164834,0.3884590585194893
rf,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",1095,0.7516358463726884,0.7253885003885003,0.4956043956043956,0.5790254286776026,0.829761446886447,0.43525150993797934
rf,"('hydro',)","('mat', 'protvec')",10-folds cv,"(3,)",325,0.7460170697012802,0.7056968031968032,0.5170329670329671,0.5790052649274617,0.7856689560439561,0.4291736908111595
rf,"('conform', 'hydro')","('counts', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",432,0.7487908961593173,0.7247502497502498,0.493956043956044,0.5789876866078238,0.7962696886446887,0.43108156295883016
rf,"('conform', 'hydro')","('mat',)",10-folds cv,"(1, 2)",148,0.7408961593172119,0.6801427738927739,0.5247252747252747,0.5788675527371179,0.812820054945055,0.41583070910816006
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",1949,0.7515647226173542,0.7131651681651683,0.5104395604395604,0.5787847707847708,0.8363786630036631,0.4360802986560294
rf,"('conform', 'no_reduction')","('counts', 'tfeat')",10-folds cv,"(2, 3)",47,0.7461593172119488,0.7120328282828282,0.515934065934066,0.5786741468549249,0.8120819597069598,0.4298045250625687
rf,"('hydro',)","('mat',)",10-folds cv,"(3,)",25,0.7326458036984353,0.653964368964369,0.5362637362637364,0.5786667731676806,0.7946510989010988,0.39871481965277006
rf,"('conform', 'no_reduction', 'hydro')","('mat', 'protvec')",10-folds cv,"(1, 3)",1398,0.7544096728307255,0.739015429015429,0.4950549450549451,0.5783847746456443,0.8356268315018314,0.44371620926420796
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'protvec')",10-folds cv,"(3,)",956,0.7515647226173542,0.713917748917749,0.5038461538461537,0.5781791541791541,0.8267554945054945,0.4349629850215287
rf,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(3,)",96,0.7199857752489331,0.6284181096681096,0.5478021978021977,0.5780553684196862,0.8071923076923075,0.3794157657207306
rf,"('conform', 'no_reduction')","('mat', 'protvec')",10-folds cv,"(2,)",599,0.7460881934566144,0.7042490842490843,0.5104395604395603,0.5777542099395646,0.8157687728937729,0.42616382737049274
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",512,0.7463015647226173,0.7086940836940838,0.5027472527472528,0.5774558774558776,0.8158388278388278,0.42570518410041885
rf,"('conform',)","('counts',)",10-folds cv,"(1,)",7,0.7169985775248933,0.6309142246642245,0.5461538461538462,0.5769529684042427,0.7306021062271062,0.37613971335600704
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'protvec')",10-folds cv,"(2,)",956,0.7463726884779518,0.7065495615495615,0.5016483516483516,0.5767452913219503,0.8233282967032967,0.4239549275189905
rf,"('hydro',)","('counts', 'mat')",10-folds cv,"(3,)",30,0.7298719772403983,0.6430960705960705,0.5373626373626375,0.5766112406112406,0.7892124542124542,0.3925067811082069
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(2, 3)",62,0.7280938833570413,0.650456487956488,0.5307692307692308,0.5763341658341659,0.8159807692307692,0.3908738916630506
rf,"('conform', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1,)",84,0.72475106685633,0.6508152958152957,0.537912087912088,0.5757458592132504,0.8197692307692307,0.39040604843423055
rf,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 2)",978,0.7619487908961593,0.7827272727272727,0.47857142857142854,0.5753965446318389,0.8576341575091575,0.46240943617899555
rf,"('conform', 'hydro')","('counts', 'protvec')",10-folds cv,"(1,)",412,0.7412517780938834,0.6865598290598289,0.5098901098901099,0.575375659428291,0.8031057692307693,0.41281733800193743
rf,"('no_reduction', 'hydro')","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",1680,0.7597439544807966,0.7578021978021978,0.4884615384615384,0.575202443966746,0.8278919413919412,0.4555875839388376
rf,"('no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 3)",870,0.756827880512091,0.7297474747474747,0.48791208791208784,0.5751823035850496,0.8660769230769232,0.4404884482582895
rf,"('conform',)","('counts', 'mat')",10-folds cv,"(1, 2)",105,0.7251778093883358,0.6412594268476622,0.5390109890109889,0.5750634017224406,0.8002847985347984,0.38721559972403685
rf,"('conform',)","('mat',)",10-folds cv,"(1, 2, 3)",147,0.7409672830725462,0.678888888888889,0.5175824175824176,0.5744943782380852,0.8086085164835165,0.41336495678020413
rf,"('hydro',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",360,0.7489331436699858,0.7070129870129869,0.5027472527472526,0.574363301415933,0.8062994505494506,0.42773066528074244
rf,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(1,)",459,0.754267425320057,0.7386993561993561,0.493956043956044,0.574318006925895,0.8373209706959708,0.4419130799472014
rf,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat', 'protvec')",10-folds cv,"(1,)",939,0.7568990042674252,0.7402419802419803,0.5032967032967033,0.5741673177184013,0.8087037545787548,0.4497798753873625
rf,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(1,)",10,0.7195590327169276,0.6233119658119658,0.5467032967032966,0.5737679711592756,0.7531584249084249,0.37649239856329775
rf,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(1, 2)",918,0.7621621621621621,0.7623717948717949,0.4791208791208792,0.573523795892217,0.84955173992674,0.45683458311537695
rf,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",115,0.7353485064011379,0.6523198370257194,0.5368131868131869,0.5733544275632559,0.7837234432234432,0.40218967903683245
rf,"('conform', 'hydro')","('counts', 'mat', 'protvec')",10-folds cv,"(1, 3)",560,0.7541963015647226,0.7355569430569431,0.4884615384615384,0.5732348002874319,0.8223988095238095,0.440132354638932
rf,"('no_reduction', 'hydro')","('counts', 'mat', 'protvec')",10-folds cv,"(3,)",800,0.7462304409672831,0.712940947940948,0.5016483516483516,0.5731051164277708,0.8151597985347985,0.42699357588868436
rf,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(2,)",459,0.7645803698435277,0.8013095238095238,0.46318681318681315,0.5730859619135295,0.8247046703296703,0.4677476495226582
rf,"('conform', 'no_reduction')","('tfeat', 'protvec')",10-folds cv,"(2,)",160,0.74900426742532,0.7239194139194141,0.49505494505494496,0.5730722337244076,0.833595695970696,0.43136811460802704
rf,"('no_reduction', 'hydro')","('counts', 'mat', 'protvec')",10-folds cv,"(2,)",800,0.7488620199146514,0.7188419913419913,0.4956043956043956,0.5730667480667481,0.8241932234432234,0.429906768116175
rf,"('no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(2, 3)",45,0.7331436699857753,0.6636002886002886,0.5148351648351648,0.5729812763725807,0.8201478937728938,0.3959973155463405
rf,"('conform',)","('counts', 'mat')",10-folds cv,"(1, 2, 3)",154,0.7357752489331437,0.671338383838384,0.5181318681318682,0.5729497069646994,0.7931332417582417,0.40501036985206024
rf,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(2,)",971,0.7541251778093883,0.7492815517815518,0.48681318681318686,0.5727918467666753,0.8212527472527471,0.44455884777799176
rf,"('conform',)","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",162,0.7303698435277381,0.6435984848484848,0.5313186813186812,0.5727080455776108,0.7631991758241758,0.391613365928378
rf,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",1095,0.7411806543385492,0.6886075036075036,0.5093406593406593,0.5725104372701626,0.8293534798534798,0.413591004809014
