model,string_conversions,feat_types,dataset,offsets,nfeat,accuracy,precision,recall,f1_score,auc_roc,mcc
ann,"('conform', 'no_reduction')","('counts', 'tfeat', 'protvec')",10-folds cv,"(2,)",187,0.674395448,0.543637147,0.451098901,0.470826147,0.763,0.262613104
ann,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(3,)",489,0.69601707,0.555202291,0.524725275,0.499583571,0.762715201,0.342498398
ann,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(3,)",405,0.684992888,0.42921583,0.421428571,0.390327432,0.762611264,0.272929796
ann,"('conform', 'no_reduction')","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",57,0.679943101,0.553822511,0.517032967,0.509858124,0.76189011,0.301130786
ann,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(2,)",86,0.685277383,0.558337912,0.581868132,0.566889184,0.761468407,0.323127634
ann,"('no_reduction',)","('tfeat', 'protvec')",10-folds cv,"(1, 2)",60,0.693100996,0.587031767,0.646703297,0.60669216,0.761375458,0.366895949
ann,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 2)",160,0.695945946,0.579922439,0.627472527,0.59653484,0.761205128,0.361118815
ann,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",180,0.690540541,0.63478355,0.451098901,0.471286478,0.760936813,0.308779603
ann,"('conform', 'no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",77,0.683214794,0.562889515,0.584065934,0.557276713,0.760341575,0.32813161
ann,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 3)",160,0.679587482,0.547248617,0.632967033,0.584166203,0.76022848,0.331299433
ann,"('conform',)","('counts', 'mat')",10-folds cv,"(2,)",56,0.705974395,0.591004309,0.63956044,0.609927585,0.758490385,0.380795779
ann,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(1,)",86,0.695519203,0.579124163,0.625824176,0.59750651,0.757501832,0.358743032
ann,"('conform', 'hydro')","('mat', 'tfeat')",10-folds cv,"(3,)",84,0.672048364,0.600277704,0.56978022,0.532774844,0.757370879,0.31631882
ann,"('conform', 'hydro')","('counts',)",10-folds cv,"(1,)",12,0.682503556,0.55534197,0.573626374,0.560289149,0.756808608,0.315644019
ann,"('conform',)","('mat',)",10-folds cv,"(1, 2)",98,0.711308677,0.595355706,0.631868132,0.610123429,0.755931319,0.384974676
ann,"('no_reduction', 'hydro')","('tfeat', 'protvec')",10-folds cv,"(2,)",360,0.693314367,0.594912318,0.523626374,0.523634075,0.755827381,0.328570503
ann,"('conform', 'no_reduction')","('mat', 'protvec')",10-folds cv,"(1,)",599,0.680156472,0.603655831,0.684615385,0.606693272,0.755794414,0.372602324
ann,"('conform',)","('mat', 'tfeat')",10-folds cv,"(2, 3)",108,0.669274538,0.526872294,0.446703297,0.467313414,0.755602564,0.247042104
ann,"('conform', 'no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1,)",521,0.709459459,0.548080808,0.385164835,0.438443368,0.755396978,0.310058813
ann,"('no_reduction', 'hydro')","('tfeat', 'protvec')",10-folds cv,"(3,)",360,0.68257468,0.560296784,0.663186813,0.587444152,0.755141941,0.359817155
ann,"('conform', 'no_reduction', 'hydro')","('counts',)",10-folds cv,"(1,)",32,0.708819346,0.612443978,0.55,0.554447879,0.755034341,0.364925349
ann,"('conform', 'hydro')","('mat',)",10-folds cv,"(1, 2)",148,0.719416785,0.609147495,0.656043956,0.621983422,0.754673993,0.412415449
ann,"('conform',)","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",162,0.655832148,0.539775955,0.537912088,0.509114226,0.753865385,0.272086583
ann,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2, 3)",169,0.671621622,0.564868633,0.618681319,0.567735135,0.75314652,0.327682072
ann,"('hydro',)","('mat',)",10-folds cv,"(2, 3)",50,0.666642959,0.528244324,0.586263736,0.547325067,0.753040293,0.292482843
ann,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(3,)",86,0.687837838,0.555257083,0.692307692,0.609217934,0.751903388,0.372730743
ann,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(2,)",405,0.696230441,0.525834605,0.607692308,0.550756808,0.751359432,0.351074544
ann,"('conform', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 3)",168,0.669061166,0.552000076,0.698901099,0.597554627,0.751284799,0.352715871
ann,"('no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 2)",870,0.67254623,0.588987241,0.6,0.536380498,0.750565476,0.332332926
ann,"('no_reduction',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",80,0.685135135,0.594137258,0.597252747,0.567036044,0.750392399,0.349510047
ann,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(2, 3)",810,0.725035562,0.463675214,0.476923077,0.457138278,0.75031685,0.342130804
ann,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(2, 3)",205,0.67197724,0.531949113,0.541758242,0.520084291,0.748521978,0.287478121
ann,"('hydro',)","('counts', 'mat')",10-folds cv,"(2, 3)",55,0.672048364,0.54752451,0.63956044,0.583672978,0.748163004,0.325867174
ann,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 3)",180,0.639758179,0.5191012,0.671978022,0.573094399,0.74520696,0.297040303
ann,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(1, 2)",15,0.664438122,0.547323787,0.457692308,0.489934856,0.745178571,0.251552227
ann,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(2,)",459,0.688051209,0.526591318,0.46043956,0.454580256,0.745089744,0.310345635
ann,"('conform', 'hydro')","('mat', 'tfeat')",10-folds cv,"(2,)",84,0.67197724,0.578060224,0.471978022,0.496363947,0.744340659,0.280610127
ann,"('hydro',)","('counts', 'mat')",10-folds cv,"(1, 3)",55,0.679516358,0.550404726,0.624175824,0.582258026,0.744334249,0.328463284
ann,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",65,0.672261735,0.558782884,0.567582418,0.537269224,0.744293956,0.308039199
ann,"('conform',)","('counts', 'mat')",10-folds cv,"(1, 3)",105,0.677169275,0.549782203,0.58956044,0.566148148,0.743553114,0.313276854
ann,"('conform', 'no_reduction')","('mat', 'protvec')",10-folds cv,"(3,)",599,0.703840683,0.555833333,0.552197802,0.526247555,0.741394689,0.35046384
ann,"('no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",895,0.725391181,0.523872549,0.363736264,0.406784235,0.741201465,0.325096002
ann,"('no_reduction', 'hydro')","('tfeat', 'protvec')",10-folds cv,"(1,)",360,0.687766714,0.457816203,0.457142857,0.451260729,0.740549451,0.274733804
ann,"('conform', 'hydro')","('mat',)",10-folds cv,"(1,)",74,0.687837838,0.558548804,0.627472527,0.588714187,0.740458791,0.342537249
ann,"('conform',)","('mat',)",10-folds cv,"(2,)",49,0.663655761,0.541026802,0.608791209,0.560776726,0.740399267,0.304683347
ann,"('no_reduction', 'hydro')","('protvec',)",10-folds cv,"(1,)",350,0.675177809,0.571480705,0.698901099,0.613474853,0.739577381,0.355785797
ann,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",180,0.682290185,0.603618326,0.567582418,0.550078392,0.739253663,0.344404343
ann,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(2,)",489,0.653556188,0.321062271,0.31043956,0.280925926,0.736289377,0.163962347
ann,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(1,)",10,0.671834993,0.561199495,0.491758242,0.519833916,0.734636447,0.276527389
ann,"('conform',)","('counts', 'mat')",10-folds cv,"(1,)",56,0.668990043,0.543336386,0.552197802,0.542378767,0.733646062,0.288881798
ann,"('hydro',)","('mat', 'protvec')",10-folds cv,"(1, 2, 3)",375,0.656472262,0.536200251,0.581318681,0.518275508,0.733636905,0.295717917
ann,"('no_reduction', 'hydro')","('counts', 'tfeat', 'protvec')",10-folds cv,"(2,)",385,0.698719772,0.516839199,0.714835165,0.594499888,0.732703755,0.394943723
ann,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(1, 3)",15,0.669203414,0.556762682,0.507692308,0.517204822,0.732637363,0.279576288
ann,"('conform', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 2)",168,0.685206259,0.583786702,0.554945055,0.543537098,0.732158425,0.322428883
ann,"('conform', 'no_reduction')","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",207,0.708819346,0.570444862,0.528571429,0.526616026,0.732118132,0.357549214
ann,"('conform', 'no_reduction')","('counts', 'mat', 'protvec')",10-folds cv,"(3,)",626,0.643456615,0.504007455,0.662087912,0.535858275,0.731839286,0.296567447
ann,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(1, 3)",918,0.703769559,0.567208406,0.493956044,0.48933766,0.731815018,0.340456148
ann,"('hydro',)","('counts', 'mat')",10-folds cv,"(1,)",30,0.679374111,0.56188501,0.528571429,0.536765363,0.731663919,0.299720097
ann,"('hydro',)","('counts', 'mat')",10-folds cv,"(1, 2, 3)",80,0.661095306,0.519897642,0.617032967,0.562205705,0.73129533,0.294085586
ann,"('conform', 'no_reduction')","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(3,)",636,0.66970128,0.540959786,0.528021978,0.479121378,0.730903388,0.29611489
ann,"('hydro',)","('mat', 'protvec')",10-folds cv,"(3,)",325,0.674679943,0.575462001,0.560989011,0.54186214,0.730437729,0.309851456
ann,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",96,0.671337127,0.536761355,0.6,0.558157492,0.730326007,0.307471586
ann,"('hydro',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",365,0.658961593,0.524548415,0.66043956,0.568252656,0.730134158,0.321715187
ann,"('no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 3)",870,0.703911807,0.487600171,0.479120879,0.458706184,0.729871795,0.324303044
ann,"('hydro',)","('counts', 'mat')",10-folds cv,"(3,)",30,0.666927454,0.537113997,0.542857143,0.529428056,0.729833333,0.28158581
ann,"('conform',)","('mat',)",10-folds cv,"(1,)",49,0.679231863,0.556014264,0.601648352,0.573295667,0.728700549,0.322834579
ann,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1,)",22,0.669203414,0.553184683,0.494505495,0.51494714,0.728685897,0.273141896
ann,"('conform', 'no_reduction')","('mat', 'protvec')",10-folds cv,"(2,)",599,0.655192034,0.551008151,0.449450549,0.435110665,0.727367216,0.252191758
ann,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 3)",65,0.677027027,0.551779332,0.507142857,0.520412088,0.726649725,0.28523005
ann,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",90,0.67688478,0.616650433,0.388461538,0.451075179,0.72649359,0.26790695
ann,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",115,0.650497866,0.523125771,0.469230769,0.470652754,0.726130952,0.23056772
ann,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(1, 2)",60,0.682503556,0.658269508,0.434615385,0.475066257,0.72607967,0.306574864
ann,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 2)",32,0.669630156,0.58330036,0.418131868,0.472972913,0.725753663,0.258352158
ann,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1,)",35,0.666571835,0.549505772,0.485164835,0.504669309,0.725179487,0.265246148
ann,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(1,)",30,0.661237553,0.535915751,0.447802198,0.474795085,0.724910714,0.241108492
ann,"('hydro',)","('mat',)",10-folds cv,"(1, 2)",50,0.693029872,0.575122378,0.589010989,0.576485928,0.72399359,0.341475505
ann,"('hydro',)","('mat', 'protvec')",10-folds cv,"(1,)",325,0.643100996,0.471226897,0.464835165,0.436088318,0.722799908,0.216841993
ann,"('hydro',)","('mat',)",10-folds cv,"(1, 3)",50,0.664153627,0.525022624,0.580769231,0.545905328,0.722776557,0.286988518
ann,"('conform', 'hydro')","('counts', 'tfeat', 'protvec')",10-folds cv,"(3,)",422,0.648150782,0.548312865,0.674725275,0.571638423,0.72246337,0.322318252
ann,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 2)",205,0.661237553,0.558614232,0.443406593,0.447397371,0.722339286,0.251756135
ann,"('no_reduction', 'hydro')","('counts', 'protvec')",10-folds cv,"(1,)",375,0.659103841,0.552162275,0.802197802,0.638269765,0.722219322,0.379586783
ann,"('hydro',)","('counts', 'mat')",10-folds cv,"(1, 2)",55,0.679800853,0.553666334,0.603296703,0.573092571,0.72178663,0.323086665
ann,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",208,0.666429587,0.52700383,0.424725275,0.446693677,0.72174359,0.237557837
ann,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(2,)",22,0.663798009,0.535059246,0.549450549,0.532086731,0.721665751,0.277991166
ann,"('conform',)","('counts', 'mat')",10-folds cv,"(3,)",56,0.67972973,0.552665487,0.597252747,0.56980353,0.721546245,0.32033531
ann,"('hydro',)","('protvec',)",10-folds cv,"(1,)",300,0.682503556,0.515804196,0.546703297,0.524457266,0.720528388,0.308044803
ann,"('hydro',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",315,0.635277383,0.508432044,0.67032967,0.564025776,0.719370421,0.287202046
ann,"('no_reduction', 'hydro')","('counts', 'tfeat', 'protvec')",10-folds cv,"(1,)",385,0.638193457,0.601885395,0.717582418,0.573824271,0.718937729,0.351555631
ann,"('hydro',)","('mat',)",10-folds cv,"(3,)",25,0.632361309,0.486530419,0.607692308,0.526348698,0.718532051,0.252205354
ann,"('conform',)","('mat', 'protvec')",10-folds cv,"(1, 2, 3)",247,0.629658606,0.491951529,0.450549451,0.453418606,0.718289377,0.190420269
ann,"('conform',)","('mat',)",10-folds cv,"(3,)",49,0.658534851,0.529720324,0.606043956,0.558305782,0.717606227,0.292476846
ann,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",269,0.648221906,0.516619931,0.511538462,0.462963955,0.717093407,0.246602902
ann,"('conform',)","('mat',)",10-folds cv,"(1, 3)",98,0.679658606,0.551523251,0.626373626,0.582410615,0.716861722,0.331445506
ann,"('hydro',)","('mat', 'protvec')",10-folds cv,"(1, 2)",350,0.64544808,0.513608848,0.757142857,0.603774933,0.716537546,0.339517651
ann,"('hydro',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",360,0.650995733,0.469997546,0.460989011,0.429274725,0.716342033,0.217423732
ann,"('conform',)","('mat', 'tfeat')",10-folds cv,"(1, 2)",108,0.648008535,0.537142857,0.551098901,0.523622106,0.715450549,0.263937945
ann,"('no_reduction', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",460,0.679943101,0.451005291,0.426373626,0.400083889,0.715020604,0.258531656
ann,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(1,)",96,0.647510669,0.480642199,0.590659341,0.512328969,0.714393773,0.264688082
ann,"('hydro',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1,)",310,0.650782361,0.512578467,0.602197802,0.547237731,0.713885531,0.275437229
ann,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",20,0.642887624,0.530245735,0.375274725,0.413780649,0.713681319,0.190173515
ann,"('conform', 'hydro')","('tfeat', 'protvec')",10-folds cv,"(3,)",410,0.653698435,0.538444666,0.609340659,0.538910472,0.713468864,0.299214132
ann,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1,)",154,0.624466572,0.461998557,0.454395604,0.446711627,0.713288919,0.171932118
ann,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(3,)",30,0.653556188,0.513466313,0.662637363,0.572067665,0.712731685,0.304879813
ann,"('no_reduction',)","('mat', 'protvec')",10-folds cv,"(1, 2, 3)",1250,0.654196302,0.539097744,0.743956044,0.595389393,0.712259615,0.343179155
ann,"('hydro',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",360,0.640398293,0.527381237,0.631318681,0.538391389,0.71222619,0.286068013
ann,"('conform', 'hydro')","('protvec',)",10-folds cv,"(1,)",400,0.640540541,0.459203297,0.576923077,0.484869708,0.711417582,0.254390429
ann,"('conform',)","('counts', 'tfeat')",10-folds cv,"(3,)",12,0.666927454,0.537240121,0.514835165,0.517682392,0.710861722,0.271142229
ann,"('conform',)","('counts', 'tfeat')",10-folds cv,"(2, 3)",17,0.67745377,0.553321238,0.575274725,0.549624231,0.71021337,0.31272954
ann,"('conform',)","('tfeat', 'protvec')",10-folds cv,"(1,)",105,0.653058321,0.557009804,0.456043956,0.471213741,0.709058608,0.241356919
ann,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(3,)",22,0.648364154,0.500842812,0.466483516,0.463500264,0.708870879,0.220997033
ann,"('hydro',)","('mat',)",10-folds cv,"(1,)",25,0.661024182,0.575806138,0.429120879,0.473108676,0.708627289,0.249859319
ann,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",215,0.672332859,0.544725275,0.604395604,0.566441927,0.708085165,0.312154392
ann,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",208,0.65625889,0.510163586,0.504395604,0.499092195,0.707862179,0.243848662
ann,"('hydro',)","('mat', 'protvec')",10-folds cv,"(2,)",325,0.65625889,0.511537257,0.597252747,0.529289403,0.707486722,0.286614449
ann,"('hydro',)","('mat',)",10-folds cv,"(1, 2, 3)",75,0.652987198,0.514703898,0.571978022,0.535986696,0.707088828,0.266834562
ann,"('conform',)","('protvec',)",10-folds cv,"(1,)",100,0.66401138,0.53734054,0.637362637,0.570767558,0.706967949,0.317014721
ann,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(3,)",35,0.642887624,0.500846702,0.617582418,0.546771488,0.706914377,0.267588797
ann,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",35,0.650213371,0.506992093,0.498901099,0.497898051,0.70689011,0.234019051
ann,"('hydro',)","('tfeat', 'protvec')",10-folds cv,"(1, 2)",310,0.624679943,0.494650788,0.579120879,0.483096434,0.70667033,0.246989117
ann,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(3,)",112,0.65341394,0.526088869,0.491758242,0.491733328,0.706364927,0.242747921
ann,"('hydro',)","('counts', 'mat', 'protvec')",10-folds cv,"(3,)",330,0.622048364,0.48694509,0.554945055,0.491636416,0.706228938,0.22591941
ann,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(1, 2)",918,0.691109531,0.455984768,0.517032967,0.463457801,0.705717949,0.31181211
ann,"('conform',)","('mat', 'protvec')",10-folds cv,"(3,)",149,0.664153627,0.524494811,0.476923077,0.493249717,0.705498168,0.24876776
ann,"('conform',)","('mat', 'tfeat')",10-folds cv,"(3,)",54,0.64829303,0.514111811,0.497802198,0.489682314,0.705422161,0.234325613
ann,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(2, 3)",32,0.63997155,0.545677831,0.46978022,0.461197492,0.70500641,0.220188083
ann,"('hydro',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",365,0.634708393,0.497744489,0.671978022,0.562687184,0.704931319,0.28804066
ann,"('hydro',)","('counts', 'mat')",10-folds cv,"(2,)",30,0.671834993,0.545754246,0.612637363,0.569909611,0.704922161,0.316437552
ann,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(2, 3)",15,0.616358464,0.465029525,0.458241758,0.447151321,0.704708791,0.166738879
ann,"('hydro',)","('counts', 'mat', 'protvec')",10-folds cv,"(2,)",330,0.645661451,0.518863212,0.581868132,0.530719926,0.704643773,0.269785572
ann,"('no_reduction',)","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",830,0.71401138,0.458380508,0.336263736,0.352515068,0.704601648,0.279430313
ann,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",61,0.648079659,0.523685987,0.497252747,0.498615389,0.704190476,0.236973565
ann,"('hydro',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 2, 3)",380,0.645661451,0.540408826,0.522527473,0.486607877,0.703468864,0.250835596
ann,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(2,)",156,0.645376956,0.498706425,0.591758242,0.529580783,0.703389194,0.25886535
ann,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 3)",205,0.642958748,0.484854512,0.537912088,0.491828092,0.703119963,0.235536327
ann,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 3)",208,0.663940256,0.532907268,0.629120879,0.561191183,0.702880037,0.311919204
ann,"('hydro',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1,)",335,0.632432432,0.49596873,0.63021978,0.542187224,0.70247619,0.262676375
ann,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(3,)",61,0.632290185,0.509095765,0.458241758,0.461809224,0.702046245,0.203564392
ann,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(2,)",154,0.634708393,0.478338002,0.517582418,0.483023388,0.701864011,0.215844857
ann,"('conform',)","('mat', 'tfeat')",10-folds cv,"(2,)",54,0.650711238,0.525634921,0.476373626,0.483150761,0.701533883,0.236282633
ann,"('hydro',)","('tfeat', 'protvec')",10-folds cv,"(3,)",305,0.629800853,0.472860188,0.508241758,0.467559055,0.70136859,0.203616232
ann,"('conform',)","('counts', 'tfeat')",10-folds cv,"(1,)",12,0.655974395,0.527447136,0.460989011,0.478415536,0.701256868,0.235962768
ann,"('conform',)","('mat', 'protvec')",10-folds cv,"(2,)",149,0.653627312,0.529011069,0.47967033,0.481824631,0.701168498,0.242975941
ann,"('hydro',)","('tfeat', 'protvec')",10-folds cv,"(1, 3)",310,0.663869132,0.485418198,0.607142857,0.528089666,0.701000916,0.299316651
ann,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2)",215,0.619345661,0.450463659,0.516483516,0.45998104,0.700641026,0.189537374
ann,"('hydro',)","('counts',)",10-folds cv,"(1,)",5,0.645519203,0.457100122,0.51043956,0.479225029,0.700263278,0.230089569
ann,"('conform',)","('counts', 'tfeat')",10-folds cv,"(2,)",12,0.667140825,0.541893939,0.524175824,0.528623468,0.700125458,0.275643859
ann,"('conform', 'no_reduction')","('tfeat',)",10-folds cv,"(2,)",10,0.669630156,0.537142857,0.363736264,0.406273911,0.69947848,0.22362047
ann,"('hydro',)","('counts', 'protvec')",10-folds cv,"(1,)",305,0.648364154,0.517535014,0.602747253,0.531735429,0.698934982,0.286091069
ann,"('hydro',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(3,)",310,0.632147937,0.499192293,0.687362637,0.563255111,0.698899267,0.287277323
ann,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(3,)",161,0.624324324,0.478069766,0.632967033,0.535252414,0.698766026,0.249579195
ann,"('hydro',)","('tfeat', 'protvec')",10-folds cv,"(1,)",305,0.637837838,0.47304485,0.557692308,0.475883196,0.698657509,0.249688833
ann,"('hydro',)","('mat',)",10-folds cv,"(2,)",25,0.669203414,0.533765002,0.647252747,0.57780473,0.698529304,0.323893117
ann,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(3,)",154,0.659032717,0.504036797,0.502197802,0.488730094,0.697988095,0.247780348
ann,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 3)",32,0.619061166,0.44797619,0.406043956,0.410586897,0.697958791,0.14636318
ann,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(1,)",156,0.642460882,0.503465706,0.576373626,0.525663597,0.697607601,0.257670351
ann,"('conform',)","('counts',)",10-folds cv,"(1,)",7,0.658961593,0.525240119,0.491758242,0.503611355,0.697260989,0.248357723
ann,"('conform',)","('mat', 'protvec')",10-folds cv,"(1, 3)",198,0.634708393,0.474847375,0.55989011,0.497512473,0.697254121,0.232781425
ann,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(1, 2, 3)",254,0.658748222,0.533834034,0.573076923,0.533394833,0.697246337,0.283960007
ann,"('conform', 'hydro')","('tfeat', 'protvec')",10-folds cv,"(2,)",410,0.621123755,0.502745069,0.674725275,0.54580948,0.697245879,0.272459202
ann,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",262,0.632361309,0.460722334,0.551648352,0.483658522,0.697143773,0.222843015
ann,"('hydro',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1,)",330,0.632432432,0.506396283,0.629120879,0.542548304,0.697083791,0.270774866
ann,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(2, 3)",60,0.619061166,0.475358852,0.532417582,0.498019735,0.697013278,0.19578645
ann,"('hydro',)","('mat', 'protvec')",10-folds cv,"(2, 3)",350,0.64544808,0.464679256,0.497252747,0.459286868,0.696483059,0.233446888
ann,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2, 3)",95,0.648150782,0.504229798,0.395604396,0.421347043,0.696461538,0.195122881
ann,"('conform', 'hydro')","('counts', 'tfeat', 'protvec')",10-folds cv,"(1,)",422,0.643172119,0.512498466,0.613736264,0.535917223,0.696456502,0.283304275
ann,"('hydro',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",360,0.655903272,0.532878239,0.69010989,0.585738725,0.696074176,0.329371315
ann,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",42,0.640469417,0.488555007,0.437362637,0.447830656,0.695893773,0.196319522
ann,"('conform', 'no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(1, 3)",30,0.656187767,0.557687166,0.396703297,0.427918036,0.695868132,0.225378139
ann,"('hydro',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(2,)",310,0.635206259,0.502781894,0.713186813,0.578484975,0.695485348,0.306841249
ann,"('hydro',)","('tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",315,0.650711238,0.47742447,0.588461538,0.511332051,0.694714744,0.276603703
ann,"('hydro',)","('tfeat', 'protvec')",10-folds cv,"(2,)",305,0.635277383,0.501009259,0.628021978,0.54042917,0.694671245,0.270645391
ann,"('hydro',)","('mat', 'protvec')",10-folds cv,"(1, 3)",350,0.637624467,0.50931299,0.663186813,0.556540081,0.69408196,0.287321604
ann,"('conform', 'hydro')","('tfeat', 'protvec')",10-folds cv,"(1, 2)",420,0.656330014,0.439765734,0.50989011,0.454301051,0.693738553,0.251149727
ann,"('conform', 'hydro')","('counts', 'protvec')",10-folds cv,"(1,)",412,0.643456615,0.52011039,0.650549451,0.545664206,0.693669872,0.307637968
ann,"('conform',)","('mat', 'tfeat')",10-folds cv,"(1,)",54,0.652987198,0.520146863,0.756593407,0.609679929,0.693641026,0.348391141
ann,"('no_reduction', 'hydro')","('tfeat', 'protvec')",10-folds cv,"(1, 3)",370,0.679516358,0.406928596,0.51043956,0.4375824,0.69339011,0.289159126
ann,"('hydro',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(2,)",330,0.61913229,0.474594038,0.562637363,0.491693441,0.692680403,0.213473409
ann,"('conform',)","('tfeat', 'protvec')",10-folds cv,"(1, 2)",110,0.643029872,0.520580297,0.526923077,0.495824873,0.692432234,0.248730724
